facility_id,FRS ID,fac_name,st_address,city,county,state,zipcode,lat,long,datum,industry,total_release
07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,40.59741,-74.25741,NAD83,Chemical Wholesalers,141
07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,40.59741,-74.25741,NAD83,Chemical Wholesalers,88
07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,40.59741,-74.25741,NAD83,Chemical Wholesalers,0
07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,40.59741,-74.25741,NAD83,Chemical Wholesalers,35
07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,40.59741,-74.25741,NAD83,Chemical Wholesalers,0
07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,40.59741,-74.25741,NAD83,Chemical Wholesalers,0
07001PRDSL211RA,1.10E+11,PRIDE SOLVENTS & CHEMICAL CO OF NEW JERSEY,211 RANDOLPH AVE,AVENEL,MIDDLESEX,NJ,7001,40.59741,-74.25741,NAD83,Chemical Wholesalers,0
08817PDBSN54KEL,1.10E+11,FERRO CORP,54 KELLOGG CT,EDISON,MIDDLESEX,NJ,8817,40.536681,-74.401353,NAD83,Chemicals,5.656
08817PDBSN54KEL,1.10E+11,FERRO CORP,54 KELLOGG CT,EDISON,MIDDLESEX,NJ,8817,40.536681,-74.401353,NAD83,Chemicals,0
07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,40.677874,-74.188683,NAD83,Petroleum Bulk Terminals,95.78
07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,40.677874,-74.188683,NAD83,Petroleum Bulk Terminals,49.61
07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,40.677874,-74.188683,NAD83,Petroleum Bulk Terminals,68
07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,40.677874,-74.188683,NAD83,Petroleum Bulk Terminals,66.13
07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,40.677874,-74.188683,NAD83,Petroleum Bulk Terminals,132.83
07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,40.677874,-74.188683,NAD83,Petroleum Bulk Terminals,92.19
07201GDNVTNAVED,1.10E+11,ALLIED AVIATION SERVICE CO OF NEW JERSEY INC,BUILDING 116 FUEL FARM RD NEWARK INTERNATIONAL AIR,ELIZABETH,ESSEX,NJ,7201,40.677874,-74.188683,NAD83,Petroleum Bulk Terminals,24.11
08057MRCNB105WG,1.10E+11,AMERICAN BILTRITE INC.,105 WHITTENDALE DR,MOORESTOWN,BURLINGTON,NJ,8057,39.97525,-74.97233,NAD83,Paper,16636
07656GNZYM1125P,1.10E+11,SANOFI,1125 PLEASANTVIEW TERRACE,RIDGEFIELD,BERGEN,NJ,7657,40.82722,-74.01594,NAD83,Chemicals,4
08110LMNMS9000R,1.10E+11,ALUMINUM SHAPES LLC,9000 RIVER RD,DELAIR,CAMDEN,NJ,8110,39.986944,-75.044917,NAD83,Primary Metals,203.85
08110LMNMS9000R,1.10E+11,ALUMINUM SHAPES LLC,9000 RIVER RD,DELAIR,CAMDEN,NJ,8110,39.986944,-75.044917,NAD83,Primary Metals,9.15
08857MDSNNOLDWA,1.10E+11,MADISON INDUSTRIES,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,40.434727,-74.329729,NAD83,Chemicals,6831.608
08857MDSNNOLDWA,1.10E+11,MADISON INDUSTRIES,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,40.434727,-74.329729,NAD83,Chemicals,120284
08095CYRPSFLEMI,1.10E+11,AMERICAN FLUX & METAL LLC,352 FLEMING PIKE,HAMMONTON,CAMDEN,NJ,8037,39.67047,-74.843393,NAD83,Chemicals,0
08857MDSNNOLDWA,1.10E+11,MADISON INDUSTRIES,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,40.434727,-74.329729,NAD83,Chemicals,656270
08857MDSNNOLDWA,1.10E+11,MADISON INDUSTRIES,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,40.434727,-74.329729,NAD83,Chemicals,60124.5
08857MDSNNOLDWA,1.10E+11,MADISON INDUSTRIES,554 WATERWORKS ROAD,OLD BRIDGE,MIDDLESEX,NJ,8857,40.434727,-74.329729,NAD83,Chemicals,2172
0883WTRPRCFTFCR,1.10E+11,TRAP ROCK INDUSTRIES LLC,FOOT OF CROWS MILL RD,KEASBEY,MIDDLESEX,NJ,8832,40.509687,-74.312999,NAD83,Petroleum,7.7
0883WTRPRCFTFCR,1.10E+11,TRAP ROCK INDUSTRIES LLC,FOOT OF CROWS MILL RD,KEASBEY,MIDDLESEX,NJ,8832,40.509687,-74.312999,NAD83,Petroleum,0
07008XFRDS600MI,1.10E+11,BRUKER OST LLC,600 MILIK ST,CARTERET,MIDDLESEX,NJ,7008,40.58995,-74.24677,NAD83,Primary Metals,10
07008XFRDS600MI,1.10E+11,BRUKER OST LLC,600 MILIK ST,CARTERET,MIDDLESEX,NJ,7008,40.58995,-74.24677,NAD83,Primary Metals,10
07008XFRDS600MI,1.10E+11,BRUKER OST LLC,600 MILIK ST,CARTERET,MIDDLESEX,NJ,7008,40.58995,-74.24677,NAD83,Primary Metals,148
08077KLSTR1050T,1.10E+11,ACTEGA N.A. INC,1050 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,40.022751,-74.982746,NAD83,Chemicals,932
08077KLSTR1050T,1.10E+11,ACTEGA N.A. INC,1050 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,40.022751,-74.982746,NAD83,Chemicals,1202
08077KLSTR1050T,1.10E+11,ACTEGA N.A. INC,1050 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,40.022751,-74.982746,NAD83,Chemicals,754
08077KLSTR1050T,1.10E+11,ACTEGA N.A. INC,1050 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,40.022751,-74.982746,NAD83,Chemicals,2090
08619THTRN2231E,1.10E+11,TRANE CO,2231 E STATE ST,TRENTON,MERCER,NJ,8619,40.24035,-74.72242,NAD83,Machinery,0
08619THTRN2231E,1.10E+11,TRANE CO,2231 E STATE ST,TRENTON,MERCER,NJ,8619,40.24035,-74.72242,NAD83,Machinery,0.112
08619THTRN2231E,1.10E+11,TRANE CO,2231 E STATE ST,TRENTON,MERCER,NJ,8619,40.24035,-74.72242,NAD83,Machinery,0.0007
08619THTRN2231E,1.10E+11,TRANE CO,2231 E STATE ST,TRENTON,MERCER,NJ,8619,40.24035,-74.72242,NAD83,Machinery,0.04114
07503PRSRN91MIC,1.10E+11,PARISER INDUSTRIES INC.,91 MICHIGAN AVE,PATERSON,PASSAIC,NJ,7503,40.894373,-74.153897,NAD83,Chemicals,674
0764WDXPNT18MIL,1.10E+11,ALBI PROTECTIVE COATINGS LLC,18 MILL ST,LODI,BERGEN,NJ,7644,40.88206,-74.07566,NAD83,Chemicals,2500
0764WDXPNT18MIL,1.10E+11,ALBI PROTECTIVE COATINGS LLC,18 MILL ST,LODI,BERGEN,NJ,7644,40.88206,-74.07566,NAD83,Chemicals,450
0764WDXPNT18MIL,1.10E+11,ALBI PROTECTIVE COATINGS LLC,18 MILL ST,LODI,BERGEN,NJ,7644,40.88206,-74.07566,NAD83,Chemicals,960
0764WDXPNT18MIL,1.10E+11,ALBI PROTECTIVE COATINGS LLC,18 MILL ST,LODI,BERGEN,NJ,7644,40.88206,-74.07566,NAD83,Chemicals,320
0701WCNTYC64GLE,1.10E+11,COUNTY CONCRETE CORP. - EAST ORANGE FACILITY,64 GLENWOOD PL,EAST ORANGE,ESSEX,NJ,7017,40.77942,-74.20839,NAD83,Nonmetallic Mineral Product,1.0497
0701WCNTYC64GLE,1.10E+11,COUNTY CONCRETE CORP. - EAST ORANGE FACILITY,64 GLENWOOD PL,EAST ORANGE,ESSEX,NJ,7017,40.77942,-74.20839,NAD83,Nonmetallic Mineral Product,0
07207KLPHR200EL,1.10E+11,ACTAVIS ELIZABETH LLC,200 ELMORA AVE,ELIZABETH,UNION,NJ,7202,40.664574,-74.233828,NAD83,Chemicals,477
0700WPPTMZ11MAD,1.10E+11,PPI-TIME ZERO INC,11 MADISON ROAD,FAIRFIELD,ESSEX,NJ,7004,40.87179,-74.30849,NAD83,Computers and Electronic Products,0
07058DCRNC5BADE,1.10E+11,DICAR INC,5 BADER RD,PINE BROOK,MORRIS,NJ,7058,40.868669,-74.361331,NAD83,Machinery,0
08640SRMYH5417A,1.10E+11,JOINT BASE MCGUIRE-DIX-LAKHURST DIX AREA CANTONMENT,2404 VANDENBERG AVE,MCGUIRE AFB,BURLINGTON,NJ,8641,40.031639,-74.637791,NAD83,Other,10000
08640SRMYH5417A,1.10E+11,JOINT BASE MCGUIRE-DIX-LAKHURST DIX AREA CANTONMENT,2404 VANDENBERG AVE,MCGUIRE AFB,BURLINGTON,NJ,8641,40.031639,-74.637791,NAD83,Other,20000
08640SRMYH5417A,1.10E+11,JOINT BASE MCGUIRE-DIX-LAKHURST DIX AREA CANTONMENT,2404 VANDENBERG AVE,MCGUIRE AFB,BURLINGTON,NJ,8641,40.031639,-74.637791,NAD83,Other,6.1
08640SRMYH5417A,1.10E+11,JOINT BASE MCGUIRE-DIX-LAKHURST DIX AREA CANTONMENT,2404 VANDENBERG AVE,MCGUIRE AFB,BURLINGTON,NJ,8641,40.031639,-74.637791,NAD83,Other,7125.4
08332LCNPC1633W,1.10E+11,NIPRO PHARMAPACKAGING AMERICAS CORP.,1633 WHEATON AVE,MILLVILLE,CUMBERLAND,NJ,8332,39.412481,-75.03134,NAD83,Nonmetallic Mineral Product,121
07006CNSTN17COM,1.10E+11,CONSTANT SERVICES INC,17 COMMERCE RD,FAIRFIELD,ESSEX,NJ,7004,40.87184,-74.31854,NAD83,Printing,2787.7
08855STRNS4100N,1.10E+11,TRANSPACKERS SERVICES  CORP,4100 NEW BRUNSWICK AVE,PISCATAWAY,MIDDLESEX,NJ,8854,40.56248,-74.43567,NAD83,Food,52
0863WNDRRM15ENT,1.10E+11,ANDREA AROMATICS INC,150 ENTERPRISE AVE - NJN008018046,TRENTON,MERCER,NJ,8638,40.238367,-74.739129,NAD83,Chemicals,0
07722NVLWP201HW,1.10E+11,U.S. DOD NAVAL WEAPONS STATION EARLE,201 HWY 34 BLDG C-2,COLTS NECK,MONMOUTH,NJ,77225024,40.265027,-74.1613,NAD83,Other,99.03
07722NVLWP201HW,1.10E+11,U.S. DOD NAVAL WEAPONS STATION EARLE,201 HWY 34 BLDG C-2,COLTS NECK,MONMOUTH,NJ,77225024,40.265027,-74.1613,NAD83,Other,109.9
08016CMBRLCUMBE,1.10E+11,DFA DAIRY BRANDS FLUID LLC DBA TUSCAN DAIRY,117 CUMBERLAND BLVD,BURLINGTON,BURLINGTON,NJ,8016,40.104569,-74.788863,NAD83,Food,0
08701FLXBR1969R,1.10E+11,FLEXABAR CORP,1969 RUTGERS UNIVERSITY BLVD,LAKEWOOD,OCEAN,NJ,8701,40.071809,-74.161324,NAD83,Chemicals,0
08701FLXBR1969R,1.10E+11,FLEXABAR CORP,1969 RUTGERS UNIVERSITY BLVD,LAKEWOOD,OCEAN,NJ,8701,40.071809,-74.161324,NAD83,Chemicals,0
08016CMBRLCUMBE,1.10E+11,DFA DAIRY BRANDS FLUID LLC DBA TUSCAN DAIRY,117 CUMBERLAND BLVD,BURLINGTON,BURLINGTON,NJ,8016,40.104569,-74.788863,NAD83,Food,0
08701FLXBR1969R,1.10E+11,FLEXABAR CORP,1969 RUTGERS UNIVERSITY BLVD,LAKEWOOD,OCEAN,NJ,8701,40.071809,-74.161324,NAD83,Chemicals,0
08701FLXBR1969R,1.10E+11,FLEXABAR CORP,1969 RUTGERS UNIVERSITY BLVD,LAKEWOOD,OCEAN,NJ,8701,40.071809,-74.161324,NAD83,Chemicals,0
08701FLXBR1969R,1.10E+11,FLEXABAR CORP,1969 RUTGERS UNIVERSITY BLVD,LAKEWOOD,OCEAN,NJ,8701,40.071809,-74.161324,NAD83,Chemicals,0
08859HDMCR500CH,1.10E+11,HD MICROSYSTEMS LLC,250 CHEESEQUAKE RD C/O DUPONT BUILDING 424,PARLIN,MIDDLESEX,NJ,8859,40.455649,-74.331474,NAD83,Chemicals,139
08332DRNDGWADEB,1.10E+11,DURAND GLASS MANUFACTURING CO INC.,901 S WADE BLVD,MILLVILLE,CUMBERLAND,NJ,8332,39.387565,-75.017671,NAD83,Nonmetallic Mineral Product,2.041
08066DPNCX2000N,1.10E+11,BOSTIK INC,2000 NOLTE DR,PAULSBORO,GLOUCESTER,NJ,8066,39.818448,-75.206721,NAD83,Chemicals,70
08086PNNWLCROWN,1.10E+11,SOLVAY SPECIALTY POLYMERS USA LLC,10 LEONARD LN,THOROFARE,GLOUCESTER,NJ,8086,39.845474,-75.209486,NAD83,Chemicals,4918.2
08086PNNWLCROWN,1.10E+11,SOLVAY SPECIALTY POLYMERS USA LLC,10 LEONARD LN,THOROFARE,GLOUCESTER,NJ,8086,39.845474,-75.209486,NAD83,Chemicals,113.93
0703WWLDNS11HAR,1.10E+11,WELDON ASPHALT CO,1100 HARRISON AVENUE,KEARNY,HUDSON,NJ,7032,40.749014,-74.140312,NAD83,Petroleum,0.194
07410KRSCH2001P,1.10E+11,ZIMMER BIOMET,20-01 POLLITT DR,FAIR LAWN,BERGEN,NJ,7410,40.946417,-74.130417,NAD83,Miscellaneous Manufacturing,1.07
0703WWLDNS11HAR,1.10E+11,WELDON ASPHALT CO,1100 HARRISON AVENUE,KEARNY,HUDSON,NJ,7032,40.749014,-74.140312,NAD83,Petroleum,0
07828GVDNF300WA,1.10E+11,GIVAUDAN FRAGRANCES CORP - MOUNT OLIVE SITE,300 WATERLOO VALLEY RD,BUDD LAKE,MORRIS,NJ,7828,40.907034,-74.731248,NAD83,Chemicals,247
0884WNTGRT132ST,1.10E+11,II-VI ADVANCED MATERIALS HILLSBOROUGH,132 STRYKER LN,HILLSBOROUGH,SOMERSET,NJ,8844,40.49386,-74.64137,NAD83,Nonmetallic Mineral Product,108.2
07410KRSCH2001P,1.10E+11,ZIMMER BIOMET,20-01 POLLITT DR,FAIR LAWN,BERGEN,NJ,7410,40.946417,-74.130417,NAD83,Miscellaneous Manufacturing,24.57
07506FSKLL10THO,1.10E+11,FISK ALLOY WIRE INC,10 THOMAS RD,HAWTHORNE,PASSAIC,NJ,7506,40.94134,-74.16261,NAD83,Primary Metals,10
0764WCNNGN15MER,1.10E+11,COINING INC,15 MERCEDES DRIVE,MONTVALE,BERGEN,NJ,7645,41.047948,-74.062786,NAD83,Fabricated Metals,0
0764WCNNGN15MER,1.10E+11,COINING INC,15 MERCEDES DRIVE,MONTVALE,BERGEN,NJ,7645,41.047948,-74.062786,NAD83,Fabricated Metals,0
07506FSKLL10THO,1.10E+11,FISK ALLOY WIRE INC,10 THOMAS RD,HAWTHORNE,PASSAIC,NJ,7506,40.94134,-74.16261,NAD83,Primary Metals,101.14
07506FSKLL10THO,1.10E+11,FISK ALLOY WIRE INC,10 THOMAS RD,HAWTHORNE,PASSAIC,NJ,7506,40.94134,-74.16261,NAD83,Primary Metals,10
08619MNVLLATLAN,1.10E+11,JOHNS MANVILLE,437 N GROVE ST,BERLIN,CAMDEN,NJ,8009,39.756883,-74.938009,NAD83,Nonmetallic Mineral Product,1.7
08619MNVLLATLAN,1.10E+11,JOHNS MANVILLE,437 N GROVE ST,BERLIN,CAMDEN,NJ,8009,39.756883,-74.938009,NAD83,Nonmetallic Mineral Product,7.39
08619MNVLLATLAN,1.10E+11,JOHNS MANVILLE,437 N GROVE ST,BERLIN,CAMDEN,NJ,8009,39.756883,-74.938009,NAD83,Nonmetallic Mineral Product,2731.17
08854ZGLRC600PR,1.10E+11,ZIEGLER CHEMICAL & MINERAL CORP,600 PROSPECT AVE,PISCATAWAY,MIDDLESEX,NJ,8854,40.57723,-74.462,NAD83,Petroleum,40.9
08854ZGLRC600PR,1.10E+11,ZIEGLER CHEMICAL & MINERAL CORP,600 PROSPECT AVE,PISCATAWAY,MIDDLESEX,NJ,8854,40.57723,-74.462,NAD83,Petroleum,0.00191
08854ZGLRC600PR,1.10E+11,ZIEGLER CHEMICAL & MINERAL CORP,600 PROSPECT AVE,PISCATAWAY,MIDDLESEX,NJ,8854,40.57723,-74.462,NAD83,Petroleum,0.0001002
08302LNNDS443SE,1.10E+11,ARDAGH GLASS INC,443 S EAST AVE,BRIDGETON,CUMBERLAND,NJ,8302,39.409,-75.21958,NAD83,Nonmetallic Mineral Product,36358
08302LNNDS443SE,1.10E+11,ARDAGH GLASS INC,443 S EAST AVE,BRIDGETON,CUMBERLAND,NJ,8302,39.409,-75.21958,NAD83,Nonmetallic Mineral Product,175.14
07070RCHTC359VE,1.10E+11,ARCHITECTURAL WINDOW MANUFACTURING CORP,359 VETERANS BLVD,RUTHERFORD,BERGEN,NJ,7070,40.81337,-74.09975,NAD83,Fabricated Metals,21341
0800WSTNCR7ESTE,1.10E+11,STONCOR GROUP INC. CHERRY HILL,7 ESTERBROOK LN,CHERRY HILL,CAMDEN,NJ,8003,39.914265,-74.965399,NAD83,Chemicals,6036
08077HGNSCRIVER,1.10E+11,HOEGANAES CORP,1001 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,40.02239,-74.989808,NAD83,Primary Metals,1139
07105BNNTT690FE,1.10E+11,BENNETT HEAT TREATING & BRAZING CO INC,690 FERRY ST,NEWARK,ESSEX,NJ,7105,40.733697,-74.130693,NAD83,Fabricated Metals,0
08077HGNSCRIVER,1.10E+11,HOEGANAES CORP,1001 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,40.02239,-74.989808,NAD83,Primary Metals,2578
08077HGNSCRIVER,1.10E+11,HOEGANAES CORP,1001 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,40.02239,-74.989808,NAD83,Primary Metals,0
08691WBTCH108NG,1.10E+11,WEBTECH INC,108 NGOLD DR,ROBBINSVILLE,MERCER,NJ,8691,40.206874,-74.625518,NAD83,Printing,305
08077HGNSCRIVER,1.10E+11,HOEGANAES CORP,1001 TAYLORS LN,CINNAMINSON,BURLINGTON,NJ,8077,40.02239,-74.989808,NAD83,Primary Metals,2217
07114MRDCRBUILD,1.10E+11,AMROD CORP,305A CRANEWAY ST,NEWARK,ESSEX,NJ,7114,40.69531,-74.13368,NAD83,Primary Metals,7619
08037MRCNGRT54S,1.10E+11,AMERICAN GALVANIZING CO,1919 12TH STREET RT 54,FOLSOM,ATLANTIC,NJ,8094,39.612532,-74.830518,NAD83,Fabricated Metals,42276
08701LPHSS145LE,1.10E+11,ALPHA ASSOCIATES INC,145 LEHIGH AVE,LAKEWOOD,OCEAN,NJ,8701,40.07556,-74.17284,NAD83,Textiles,1951
08701LPHSS145LE,1.10E+11,ALPHA ASSOCIATES INC,145 LEHIGH AVE,LAKEWOOD,OCEAN,NJ,8701,40.07556,-74.17284,NAD83,Textiles,16036
08701LPHSS145LE,1.10E+11,ALPHA ASSOCIATES INC,145 LEHIGH AVE,LAKEWOOD,OCEAN,NJ,8701,40.07556,-74.17284,NAD83,Textiles,9675
07068STRNC117HA,1.10E+11,EASTERN CONCRETE MATERIALS INC. - ROSELAND,117 HARRISON AVE,ROSELAND,ESSEX,NJ,7068,40.82577,-74.29968,NAD83,Nonmetallic Mineral Product,0
07068STRNC117HA,1.10E+11,EASTERN CONCRETE MATERIALS INC. - ROSELAND,117 HARRISON AVE,ROSELAND,ESSEX,NJ,7068,40.82577,-74.29968,NAD83,Nonmetallic Mineral Product,0.7646
07065MRCKC126EL,1.10E+11,MERCK SHARP & DOHME CORP.,126 E LINCOLN AVE,RAHWAY,UNION,NJ,7065,40.612743,-74.260921,NAD83,Chemicals,9.04
07065MRCKC126EL,1.10E+11,MERCK SHARP & DOHME CORP.,126 E LINCOLN AVE,RAHWAY,UNION,NJ,7065,40.612743,-74.260921,NAD83,Chemicals,427.72
07065MRCKC126EL,1.10E+11,MERCK SHARP & DOHME CORP.,126 E LINCOLN AVE,RAHWAY,UNION,NJ,7065,40.612743,-74.260921,NAD83,Chemicals,662.12
07065MRCKC126EL,1.10E+11,MERCK SHARP & DOHME CORP.,126 E LINCOLN AVE,RAHWAY,UNION,NJ,7065,40.612743,-74.260921,NAD83,Chemicals,89.4
0885WNTNLM151LD,1.10E+11,NATIONAL MANUFACTURING CO. INC.,151 OLD NEW BRUNSWICK RD,PISCATAWAY,MIDDLESEX,NJ,8854,40.558866,-74.465022,NAD83,Fabricated Metals,0
0885WNTNLM151LD,1.10E+11,NATIONAL MANUFACTURING CO. INC.,151 OLD NEW BRUNSWICK RD,PISCATAWAY,MIDDLESEX,NJ,8854,40.558866,-74.465022,NAD83,Fabricated Metals,0
08818MTXCR970NE,1.10E+11,METAL TEXTILES CORP,970 NEW DURHAM RD,EDISON,MIDDLESEX,NJ,8818,40.54306,-74.40292,NAD83,Fabricated Metals,0
08818MTXCR970NE,1.10E+11,METAL TEXTILES CORP,970 NEW DURHAM RD,EDISON,MIDDLESEX,NJ,8818,40.54306,-74.40292,NAD83,Fabricated Metals,0
08818MTXCR970NE,1.10E+11,METAL TEXTILES CORP,970 NEW DURHAM RD,EDISON,MIDDLESEX,NJ,8818,40.54306,-74.40292,NAD83,Fabricated Metals,0
07657CLRTP101RA,1.10E+11,COLORITE POLYMERS,101 RAILROAD AVE,RIDGEFIELD,BERGEN,NJ,7657,40.825431,-74.0126,NAD83,Chemicals,3168
07657CLRTP101RA,1.10E+11,COLORITE POLYMERS,101 RAILROAD AVE,RIDGEFIELD,BERGEN,NJ,7657,40.825431,-74.0126,NAD83,Chemicals,0
07657CLRTP101RA,1.10E+11,COLORITE POLYMERS,101 RAILROAD AVE,RIDGEFIELD,BERGEN,NJ,7657,40.825431,-74.0126,NAD83,Chemicals,0
07074CRSTF100CA,1.10E+11,WOODBRIDGE INOAC TECHNICAL PRODUCTS,100 CAROL PL,MOONACHIE,BERGEN,NJ,7074,40.837222,-74.048889,NAD83,Plastics and Rubber,139
07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,40.7163,-74.1452,NAD83,Chemicals,7040
07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,40.7163,-74.1452,NAD83,Chemicals,0
07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,40.7163,-74.1452,NAD83,Chemicals,114
07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,40.7163,-74.1452,NAD83,Chemicals,7222
07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,40.7163,-74.1452,NAD83,Chemicals,0
07105TRYCHONEAV,1.10E+11,TROY CHEMICAL CORP,ONE AVE L,NEWARK,ESSEX,NJ,7105,40.7163,-74.1452,NAD83,Chemicals,7938.28
08902SLVRL1SILV,1.10E+11,SILVER LINE BUILDING PRODUCTS LLC,1 SILVER LINE DR US HWY 1N,NORTH BRUNSWICK,MIDDLESEX,NJ,8902,40.46314,-74.43865,NAD83,Plastics and Rubber,0
07306NCHLS120DU,1.10E+11,NICHOLAS GALVANIZING,120 DUFFIELD AVE,JERSEY CITY,HUDSON,NJ,7306,40.743354,-74.074289,NAD83,Fabricated Metals,11
07306NCHLS120DU,1.10E+11,NICHOLAS GALVANIZING,120 DUFFIELD AVE,JERSEY CITY,HUDSON,NJ,7306,40.743354,-74.074289,NAD83,Fabricated Metals,0.2
0890WBLWTR1999G,1.10E+11,NATIONAL PAINT INDUSTRIES,1999 ELIZABETH STREET,NORTH BRUNSWICK,MIDDLESEX,NJ,8902,40.44997,-74.49887,NAD83,Chemicals,0
0890WBLWTR1999G,1.10E+11,NATIONAL PAINT INDUSTRIES,1999 ELIZABETH STREET,NORTH BRUNSWICK,MIDDLESEX,NJ,8902,40.44997,-74.49887,NAD83,Chemicals,110
0890WBLWTR1999G,1.10E+11,NATIONAL PAINT INDUSTRIES,1999 ELIZABETH STREET,NORTH BRUNSWICK,MIDDLESEX,NJ,8902,40.44997,-74.49887,NAD83,Chemicals,0
07080MNRLP1CLID,1.10E+11,TECHNICK PRODUCTS,1000 COOLIDGE ST,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,40.55201,-74.4036,NAD83,Chemical Wholesalers,250
07080MNRLP1CLID,1.10E+11,TECHNICK PRODUCTS,1000 COOLIDGE ST,SOUTH PLAINFIELD,MIDDLESEX,NJ,7080,40.55201,-74.4036,NAD83,Chemical Wholesalers,0
08817CLNLW85NAT,1.10E+11,COLONIAL WIRE & CABLE OF NEW JERSEY,85 NATIONAL RD,EDISON,MIDDLESEX,NJ,8817,40.53918,-74.3893,NAD83,Electrical Equipment,7
08817CLNLW85NAT,1.10E+11,COLONIAL WIRE & CABLE OF NEW JERSEY,85 NATIONAL RD,EDISON,MIDDLESEX,NJ,8817,40.53918,-74.3893,NAD83,Electrical Equipment,12
07480GNRNT1865R,1.10E+11,GENERANT CO INC,1865 RT 23 S,WEST MILFORD,PASSAIC,NJ,7480,41.01411,-74.38325,NAD83,Fabricated Metals,0
07480GNRNT1865R,1.10E+11,GENERANT CO INC,1865 RT 23 S,WEST MILFORD,PASSAIC,NJ,7480,41.01411,-74.38325,NAD83,Fabricated Metals,0
08869RTHDGROUTE,1.10E+11,ORTHO-CLINICAL DIAGNOSTICS,1001 US RT 202,RARITAN,SOMERSET,NJ,8869,40.572486,-74.649095,NAD83,Chemicals,529
08016FRNKLBEVER,1.10E+11,RIMTEC  MANUFACTURING CORP,1702 BEVERLY RD,BURLINGTON,BURLINGTON,NJ,8016,40.068513,-74.883871,NAD83,Chemicals,0
08016FRNKLBEVER,1.10E+11,RIMTEC  MANUFACTURING CORP,1702 BEVERLY RD,BURLINGTON,BURLINGTON,NJ,8016,40.068513,-74.883871,NAD83,Chemicals,0
